,x,y,z,r,mu,Ux,Uy,Uz,Umag,g11,g12,g13,g21,g22,g23,g31,g32,g33,F11,F12,F13,F21,F22,F23,F31,F32,F33,R11,R12,R13,R21,R22,R23,R31,R32,R33,U11,U12,U13,U21,U22,U23,U31,U32,U33,C11,C12,C13,C21,C22,C23,C31,C32,C33,w1,w2,w3,v11,v12,v13,v21,v22,v23,v31,v32,v33,stretch
10,0.0,11.099999999999996,0.0,0.9999999999999964,324999999999999.44,3.278593473341416e-08,9.790284591278621e-05,3.2007590076569634e-08,9.790285663465646e-05,8.923137555917443e-06,-6.173636881722319e-09,1.751927634805348e-08,1.4086358261879029e-08,-2.831872084268906e-06,4.529516437658665e-08,-1.209232696588762e-08,1.6372743102273735e-07,-6.7341238653122325e-06,1.000008923137556,-6.173636881722319e-09,1.751927634805348e-08,1.4086358261879029e-08,0.9999971681279157,4.529516437658665e-08,-1.209232696588762e-08,1.6372743102273735e-07,0.9999932658761347,0.9999999999999998,-1.0129967135370355e-08,1.4805786398275605e-08,1.0129968012066396e-08,0.9999999999999989,-5.921641654804688e-08,-1.4805785798386543e-08,5.9216416645191394e-08,0.9999999999999982,1.0000089231375564,3.956300019209611e-09,2.713590712349152e-09,3.956300019263821e-09,0.999997168127925,1.0451118233681389e-07,2.713590712403362e-09,1.0451118233681389e-07,0.9999932658761306,1.0000178463547347,7.912624421335233e-09,5.427187778350112e-09,7.912624421335233e-09,0.9999943362638777,2.0902136446025415e-07,5.427187778350112e-09,2.0902136446025415e-07,0.9999865317976201,1.00000892313937,0.999997170923586,0.999993263078654,-0.999999927423943,-0.00033812375785068484,-0.00017556888371789736,-0.0003426997811272756,0.9996420081353719,0.026753282563847215,-0.0001664601110540687,-0.026753340775417293,0.9996420514606146,0.999997168127929
11,0.0,11.199999999999996,0.0,1.099999999999996,324999999999999.4,3.2269056590823573e-08,9.761151699990865e-05,1.6631761114995462e-08,9.761152375068708e-05,8.824365205409056e-06,-1.0280924494448561e-08,1.6598835628316062e-08,8.29278596314208e-09,-3.0067847667322703e-06,3.005547758004031e-08,-1.1098998213939112e-08,9.229445470393721e-08,-6.450439485955707e-06,1.0000088243652054,-1.0280924494448561e-08,1.6598835628316062e-08,8.29278596314208e-09,0.9999969932152333,3.005547758004031e-08,-1.1098998213939112e-08,9.229445470393721e-08,0.999993549560514,0.9999999999999999,-9.286828466231638e-09,1.3848900896044512e-08,9.28682889727061e-09,0.9999999999999994,-3.1119635670456836e-08,-1.3848900607131738e-08,3.1119636204751666e-08,0.9999999999999996,1.000008824365206,-9.941247988900714e-10,2.750024632005351e-09,-9.941247988900714e-10,0.999996993215236,6.117491247945028e-08,2.750024631978246e-09,6.117491247945028e-08,0.9999935495605129,1.0000176488082806,-1.988255212937365e-09,5.500055731224497e-09,-1.988255212937365e-09,0.999993986439516,1.2234924640317905e-07,5.500055731224497e-09,1.2234924640317905e-07,0.9999870991626374,1.0000088243657828,0.9999969943015611,0.9999935484736103,-0.9999999804007212,8.309685595931495e-05,-0.00017970383822086468,0.0001811509905113006,0.017756178490916454,-0.9998423302249798,7.989290066785009e-05,0.9998423431821767,0.017756193204039643,0.9999969932152376
12,0.0,11.299999999999995,0.0,1.1999999999999957,324999999999999.25,3.092325808390771e-08,9.73026838429781e-05,-5.263170908667068e-09,9.73026888991019e-05,8.724509781464371e-06,-1.3945073118903378e-08,1.6527079770107375e-08,3.073347192386744e-09,-3.181272028145177e-06,1.586073835171696e-08,-9.958353884609277e-09,2.3185600819531652e-08,-6.166717739811017e-06,1.0000087245097815,-1.3945073118903378e-08,1.6527079770107375e-08,3.073347192386744e-09,0.9999968187279719,1.586073835171696e-08,-9.958353884609277e-09,2.3185600819531652e-08,0.9999938332822602,1.0,-8.509186682444149e-09,1.324269998010958e-08,8.509186731007089e-09,1.0000000000000002,-3.662448322915013e-09,-1.3242699948803243e-08,3.662448508530425e-09,0.9999999999999998,1.0000087245097822,-5.435913765026736e-09,3.2844616203490332e-09,-5.435913765026736e-09,0.9999968187279724,1.9523164055020026e-08,3.284461620321928e-09,1.9523164054152664e-08,0.9999938332822603,1.0000174490956801,-1.0871857598487339e-08,6.568931535270328e-09,-1.0871857598487339e-08,0.999993637466065,3.904614550439813e-08,6.568931535270328e-09,3.904614550439813e-08,0.9999876666025493,1.0000087245129843,0.9999968188531749,0.9999938331538549,0.9999998717407541,-0.0004562167587642527,0.0002199653249038537,-0.00045476854423412156,-0.9999785136188597,-0.006539532566416778,-0.0002229440429797857,-0.006539431657166532,0.9999785928356443,0.9999968187279722
13,0.0,11.399999999999995,0.0,1.2999999999999954,324999999999999.2,3.138152566296912e-08,9.69813785711695e-05,-2.7266428329462456e-08,9.69813874814274e-05,8.618712655531741e-06,-1.467985624211936e-08,2.179125505016137e-08,1.5045224684543536e-09,-3.3463259429376806e-06,8.657813188926744e-09,-8.011896709092713e-09,-2.9270251850052726e-08,-5.890737631249237e-06,1.0000086187126556,-1.467985624211936e-08,2.179125505016137e-08,1.5045224684543536e-09,0.9999966536740571,8.657813188926744e-09,-8.011896709092713e-09,-2.9270251850052726e-08,0.9999941092623688,0.9999999999999993,-8.092168022313327e-09,1.490155549795742e-08,8.092167739233646e-09,0.9999999999999993,1.8964120188265376e-08,-1.4901555651697287e-08,-1.8964119887290853e-08,0.9999999999999996,1.0000086187126558,-6.587715146007388e-09,6.889787249942693e-09,-6.587715146007388e-09,0.999996653674057,-1.0306195358938952e-08,6.889787249942693e-09,-1.0306195358938952e-08,0.999994109262369,1.0000172374995933,-1.3175465095240116e-08,1.3779593362641654e-08,-1.3175465095240116e-08,0.9999933073593132,-2.061229552950931e-08,1.3779593362641654e-08,-2.061229552950931e-08,0.9999882185594389,1.0000086187195598,0.9999966537121444,0.9999941092173776,0.9999997352792066,-0.0005509892385586279,0.0004752392827650029,-0.00047300439760183347,0.0040491919628505724,0.9999916901211169,0.0005529089949994111,0.9999916501927054,-0.004048930292428274,0.9999966536740577
14,0.0,11.499999999999995,0.0,1.399999999999995,324999999999999.25,3.182039127965652e-08,9.66467614026248e-05,-1.176749163285161e-08,9.66467673573568e-05,8.53027336396344e-06,-1.6536628600748713e-08,2.161508227653493e-08,-3.254263376093195e-09,-3.43300226750083e-06,-1.804162297152485e-10,-8.454648901194011e-09,-7.213731708011905e-08,-5.710717691554581e-06,1.000008530273364,-1.6536628600748713e-08,2.161508227653493e-08,-3.254263376093195e-09,0.9999965669977325,-1.804162297152485e-10,-8.454648901194011e-09,-7.213731708011905e-08,0.9999942892823085,1.0000000000000004,-6.641165566893108e-09,1.5034844331866283e-08,6.641165025847425e-09,0.9999999999999997,3.5978614892906435e-08,-1.503484457022813e-08,-3.5978614813109155e-08,0.9999999999999993,1.0000085302733648,-9.895485289709127e-09,6.580323564850648e-09,-9.895485289818394e-09,0.9999965669977353,-3.6158825881399403e-08,6.580323564904858e-09,-3.6158825881399403e-08,0.9999942892823083,1.0000170606194934,-1.9791021257015153e-08,1.3160666040601701e-08,-1.9791021257015153e-08,0.999993134007256,-7.231732109205269e-08,1.3160666040601701e-08,-7.231732109205269e-08,0.9999885785972297,1.0000085302846173,0.9999965675632558,0.9999942887055334,0.999999549018561,-0.0008285569721168145,0.00046417240168519146,-0.0008358176340820826,-0.9998737669234893,0.015866682927264467,-0.0004509673569756501,0.015867063783876024,0.9998740085207343,0.9999965669977352
15,0.0,11.599999999999994,0.0,1.4999999999999947,324999999999999.3,3.2250911896436935e-08,9.630277605966991e-05,-5.973718480866507e-10,9.630278146178906e-05,8.437350414576557e-06,-1.7189658998427223e-08,2.0814928034427133e-08,-6.742035296395992e-09,-3.5201362412840945e-06,-7.895900031712174e-09,-9.983729072930867e-09,-1.1062975787806333e-07,-5.5256222670902095e-06,1.0000084373504146,-1.7189658998427223e-08,2.0814928034427133e-08,-6.742035296395992e-09,0.9999964798637587,-7.895900031712174e-09,-9.983729072930867e-09,-1.1062975787806333e-07,0.9999944743777329,0.9999999999999993,-5.223798807050983e-09,1.5399306152507133e-08,5.223798016913239e-09,0.9999999999999983,5.13671614722766e-08,-1.539930642111822e-08,-5.136716123635421e-08,0.9999999999999984,1.0000084373504141,-1.196587766619887e-08,5.415706662748217e-09,-1.196587766598203e-08,0.9999964798637635,-5.9262777563767743e-08,5.415706662748217e-09,-5.9262777563767743e-08,0.9999944743777316,1.000016874772018,-2.3931814492619376e-08,1.0831429803888056e-08,-2.3931814492619376e-08,0.9999929597399213,-1.1852501917467963e-07,1.0831429803888056e-08,-1.1852501917467963e-07,0.9999889487859988,1.0000084373645355,0.999996481601184,0.9999944726261896,-0.999999420475158,0.0010026433530034035,-0.0003921168895428002,0.0010137778185542177,0.9995639962459687,-0.029509145418388203,-0.0003623587767068687,0.029509525726031546,0.9995644334346544,0.9999964798637649
16,0.0,11.699999999999994,0.0,1.5999999999999943,324999999999999.44,3.2593744822373044e-08,9.594920102363118e-05,6.181930417278671e-09,9.594920675879323e-05,8.33865698536524e-06,-1.6293470213787797e-08,1.9211707942875618e-08,-8.59400883439601e-09,-3.607859210860121e-06,-1.4166407167117963e-08,-1.2910916313237848e-08,-1.4349204511691257e-07,-5.3339946799033665e-06,1.0000083386569854,-1.6293470213787797e-08,1.9211707942875618e-08,-8.59400883439601e-09,0.9999963921407892,-1.4166407167117963e-08,-1.2910916313237848e-08,-1.4349204511691257e-07,0.99999466600532,1.0000000000000007,-3.849721368549242e-09,1.6061288125055004e-08,3.849720329226263e-09,0.9999999999999979,6.466310818742382e-08,-1.6061288373608353e-08,-6.466310818742382e-08,0.9999999999999976,1.0000083386569856,-1.2443761469518736e-08,3.150505185564329e-09,-1.2443761469301895e-08,0.9999963921407955,-7.882917044121918e-08,3.150505185564329e-09,-7.882917043428028e-08,0.9999946660053167,1.0000166773835042,-2.4887582055255304e-08,6.301020817985566e-09,-2.4887582055255304e-08,0.9999927842946158,-1.5765763610084808e-07,6.301020817985566e-09,-1.5765763610084808e-07,0.9999893320390921,1.0000083386707121,0.9999963957200521,0.9999946624123358,0.9999994279351345,-0.0010431809607843229,0.00023643791314030525,-0.0010528631209675001,-0.9989626759960929,0.04552431708409821,-0.00018870254957553215,0.0455245399859933,0.9989632028510418,0.9999963921407996
17,0.0,11.799999999999994,0.0,1.699999999999994,324999999999999.5,3.2967225254032224e-08,9.558643896718361e-05,1.0775284825051092e-08,9.55864452596278e-05,8.23996355615392e-06,-1.5397281429148583e-08,1.7608487851324097e-08,-1.0445982372396262e-08,-3.6955821804361483e-06,-2.0436914302523844e-08,-1.5838103553544808e-08,-1.7635433235576157e-07,-5.142367092716523e-06,1.0000082399635561,-1.5397281429148583e-08,1.7608487851324097e-08,-1.0445982372396262e-08,0.9999963044178196,-2.0436914302523844e-08,-1.5838103553544808e-08,-1.7635433235576157e-07,0.9999948576329073,0.9999999999999999,-2.475643698448893e-09,1.672327008688219e-08,2.475642393828505e-09,0.9999999999999961,7.795905371255074e-08,-1.672327027983418e-08,-7.795905354601729e-08,0.9999999999999969,1.000008239963556,-1.292164523496785e-08,8.853035180836903e-10,-1.292164523496785e-08,0.9999963044178295,-9.83955670275094e-08,8.85303518097137e-10,-9.839556701363161e-08,0.9999948576329029,1.0000164799950095,-2.5843349277478194e-08,1.7706110499036325e-09,-2.5843349277478194e-08,0.9999926088493278,-1.9679026452439657e-07,1.7706110499036325e-09,-1.9679026452439657e-07,0.9999897152922593,1.000008239977619,0.999996311064962,0.9999948509717081,-0.9999994105617297,0.0010832278369309254,-7.41191349163704e-05,0.0010857603680631688,0.9977157414639263,-0.06754347014709126,-7.848605783074265e-07,0.06754351081530147,0.9977163294975819,0.9999963044178353
18,0.0,11.899999999999993,0.0,1.7999999999999936,324999999999999.56,3.3593317778321833e-08,9.52136537236546e-05,1.067734722108162e-08,9.521366024854179e-05,8.141703424168676e-06,-1.375942588516735e-08,1.594255602481998e-08,-1.074123354732274e-08,-3.7895264162959016e-06,-2.1747689167585363e-08,-1.6083405929611823e-08,-1.8238776527233568e-07,-4.944846740473045e-06,1.0000081417034241,-1.375942588516735e-08,1.594255602481998e-08,-1.074123354732274e-08,0.9999962104735837,-2.1747689167585363e-08,-1.6083405929611823e-08,-1.8238776527233568e-07,0.9999950551532595,1.0,-1.5090927140380344e-09,1.6012955736019983e-08,1.5090914278659379e-09,0.9999999999999966,8.032038895100513e-08,-1.6012955857233786e-08,-8.032038890937176e-08,0.9999999999999967,1.0000081417034243,-1.225033725582388e-08,-7.032068361585622e-11,-1.2250337255823034e-08,0.9999962104735953,-1.0206768091824969e-07,-7.032068360230369e-11,-1.0206768093212748e-07,0.999995055153255,1.000016283473136,-2.4500727820050198e-08,-1.4064034165447032e-10,-2.4500727820050198e-08,0.9999924209615614,-2.0413447036629226e-07,-1.4064034165447032e-10,-2.0413447036629226e-07,0.9999901103309713,1.000008141716002,0.9999962194090636,0.999995046205208,-0.9999994728716928,0.0010267664754916902,-2.6346892716864805e-06,0.0010230734924449837,0.9961786665039414,-0.08733279866727306,8.704576870354891e-05,0.0873327553919744,0.9961791918418491,0.9999962104736004
19,0.0,11.999999999999993,0.0,1.8999999999999932,324999999999999.6,3.461067957038928e-08,9.483052679897276e-05,8.087609084286988e-09,9.483053345984747e-05,8.043733265355589e-06,-1.1625228684813803e-08,1.4234655961222522e-08,-9.994687787888796e-09,-3.887634076730239e-06,-1.973928908080215e-08,-1.4533924922240526e-08,-1.704666683071976e-07,-4.74338280476438e-06,1.0000080437332655,-1.1625228684813803e-08,1.4234655961222522e-08,-9.994687787888796e-09,0.9999961123659232,-1.973928908080215e-08,-1.4533924922240526e-08,-1.704666683071976e-07,0.9999952566171952,1.0,-8.152686179587799e-10,1.4384267043020824e-08,8.152675342055349e-10,0.9999999999999978,7.536401490371158e-08,-1.438426710445443e-08,-7.536401491758937e-08,0.9999999999999971,1.0000080437332652,-1.0809961868327349e-08,-1.4954292924145626e-10,-1.0809961868434075e-08,0.9999961123659339,-9.510294651793316e-08,-1.4954292925500878e-10,-9.510294653181095e-08,0.999995256617191,1.0000160875312327,-2.16199686497027e-08,-2.9908532398473445e-10,-2.16199686497027e-08,0.9999922247469893,-1.9020507222568478e-07,-2.9908532398473445e-10,-1.9020507222568478e-07,0.9999905132568907,1.0000080437430598,0.9999961227980567,0.9999952461752736,-0.9999995895955732,0.0009059713658998223,4.9567293039156464e-06,0.0009000184728377193,0.9940259864033522,-0.10913994833053237,0.00010380478569975543,0.1091398989677113,0.994026393853747,0.9999961123659378
20,0.0,12.099999999999993,0.0,1.999999999999993,324999999999999.7,3.59239382900738e-08,9.443746857940522e-05,5.026389969693393e-09,9.443747554588742e-05,7.945763106542501e-06,-9.49103148446037e-09,1.2526755897625046e-08,-9.248142028454977e-09,-3.985741737164577e-06,-1.7730888994018898e-08,-1.2984443914869217e-08,-1.5854557134205957e-07,-4.541918869055715e-06,1.0000079457631066,-9.49103148446037e-09,1.2526755897625046e-08,-9.248142028454977e-09,0.9999960142582628,-1.7730888994018898e-08,-1.2984443914869217e-08,-1.5854557134205957e-07,0.999995458081131,1.0000000000000004,-1.214443825586992e-10,1.275557851742248e-08,1.2144348447677028e-10,0.9999999999999974,7.040764138377398e-08,-1.2755578526123202e-08,-7.040764152255186e-08,0.9999999999999973,1.0000079457631073,-9.369586461498137e-09,-2.2876469585298397e-10,-9.369586461494749e-09,0.9999960142582711,-8.813821072983785e-08,-2.2876469585298397e-10,-8.813821072983785e-08,0.9999954580811274,1.0000158915893484,-1.8739210007071406e-08,-4.5752934434071436e-10,-1.8739210007071406e-08,0.999992028532437,-1.7627566968310393e-07,-4.5752934434071436e-10,-1.7627566968310393e-07,0.9999909161828915,1.000007945770466,0.9999960278843417,0.9999954444476974,-0.9999996916597245,0.0007851860892102341,1.2777362083571793e-05,0.000774004761770496,0.9882469067263804,-0.15286416277980175,0.00013265400248844243,0.15286410547380272,0.9882472097914619,0.9999960142582754
21,0.0,12.199999999999992,0.0,2.0999999999999925,324999999999999.75,3.753309393737456e-08,9.403447906495199e-05,1.4936898773019047e-09,9.403448656732881e-05,7.847792947729414e-06,-7.356834284106905e-09,1.0818855834027583e-08,-8.501596269021134e-09,-4.083849397598914e-06,-1.572248890723564e-08,-1.1434962907497912e-08,-1.4662447437692156e-07,-4.340454933347049e-06,1.0000078477929477,-7.356834284106905e-09,1.0818855834027583e-08,-8.501596269021134e-09,0.9999959161506023,-1.572248890723564e-08,-1.1434962907497912e-08,-1.4662447437692156e-07,0.9999956595450666,1.0000000000000007,5.723799926187585e-10,1.1126890159252056e-08,-5.723807208367002e-10,0.9999999999999981,6.545126834955894e-08,-1.1126890121901292e-08,-6.545126834955894e-08,0.9999999999999978,1.0000078477929477,-7.929211035395537e-09,-3.079859831251787e-10,-7.929211035402313e-09,0.9999959161506111,-8.1173473276408e-08,-3.0798598315228375e-10,-8.117347322089685e-08,0.9999956595450639,1.0000156956474835,-1.5858451892156024e-08,-6.159724027223952e-10,-1.5858451892156024e-08,0.9999918323179041,-1.623462627385497e-07,-6.159724027223952e-10,-1.623462627385497e-07,0.9999913191089732,1.0000078477982228,0.9999959396677581,0.9999956360226409,0.9999997790617835,-0.0006644109474432705,-2.0844116661095557e-05,-0.0006323558448249274,-0.9604857073150467,0.27832859387709324,0.00020494504077468473,0.27832851902717837,0.9604859153020766,0.9999959161506131
22,0.0,12.299999999999992,0.0,2.199999999999992,324999999999999.8,3.943814651229197e-08,9.362155825561302e-05,-2.5104911928885612e-09,9.362156659594577e-05,7.749822788916324e-06,-5.222637083753314e-09,9.11095577043012e-09,-7.755050509587133e-09,-4.181957058033252e-06,-1.3714088820452472e-08,-9.885481900126617e-09,-1.3470337741178346e-07,-4.138990997638382e-06,1.0000077498227888,-5.222637083753314e-09,9.11095577043012e-09,-7.755050509587133e-09,0.999995818042942,-1.3714088820452472e-08,-9.885481900126617e-09,-1.3470337741178346e-07,0.9999958610090024,1.0000000000000007,1.2662045071297479e-09,9.498201968590868e-09,-1.26620508208216e-09,0.9999999999999987,6.049489570392197e-08,-9.498201892208825e-09,-6.049489603698888e-08,0.9999999999999987,1.0000077498227893,-6.488835591512022e-09,-3.8720679142395867e-10,-6.488835591566232e-09,0.9999958180429489,-7.420873432417707e-08,-3.8720679136974856e-10,-7.420873437968822e-08,0.9999958610090001,1.0000154997056374,-1.2977694304956325e-08,-7.744144991297967e-10,-1.2977694304956325e-08,0.9999916361033909,-1.4841685139202213e-07,-7.744144991297967e-10,-1.4841685139202213e-07,0.9999917220351363,1.0000077498263273,0.9999959167806728,0.999995762267737,0.9999998517987527,-0.000543646260860494,-2.9175596583648057e-05,-0.0004521220616045639,-0.7994049350547605,-0.600792431207098,-0.00030329544288434425,-0.60079235535984,0.7994050623764214,0.9999958180429511
23,0.0,12.399999999999991,0.0,2.299999999999992,324999999999999.9,4.163909601482752e-08,9.319870615138839e-05,-6.986153240877502e-09,9.31987157149362e-05,7.651852630103238e-06,-3.0884398833999216e-09,7.403055706832654e-09,-7.008504750153363e-09,-4.280064718467589e-06,-1.1705688733669226e-08,-8.336000892755309e-09,-1.2278228044664535e-07,-3.937527061929718e-06,1.0000076518526302,-3.0884398833999216e-09,7.403055706832654e-09,-7.008504750153363e-09,0.9999957199352816,-1.1705688733669226e-08,-8.336000892755309e-09,-1.2278228044664535e-07,0.999996062472938,0.9999999999999998,1.9600291621939964e-09,7.869513945357601e-09,-1.960029599127472e-09,0.9999999999999988,5.553852397421899e-08,-7.86951383649015e-09,-5.5538524057485716e-08,0.9999999999999988,1.00000765185263,-5.048460127048994e-09,-4.664271202614329e-10,-5.048460127103204e-09,0.9999957199352874,-6.724399406743409e-08,-4.664271202614329e-10,-6.724399403967851e-08,0.9999960624729365,1.0000153037638113,-1.009693724547302e-08,-9.328556335628942e-10,-1.009693724547302e-08,0.9999914398888972,-1.3448743564352113e-07,-9.328556335628942e-10,-1.3448743564352113e-07,0.9999921249613805,1.0000076518547831,0.9999960752007354,0.9999957072053346,0.9999999098668634,-0.0004228924243577695,-3.7792361002502726e-05,-0.0004225432572508679,-0.98255428987871,-0.1859755061779368,-4.1514586274127284e-05,-0.18597550543986952,0.982554379997832,0.9999957199352891
24,0.0,12.499999999999991,0.0,2.3999999999999915,324999999999999.94,4.413594244497798e-08,9.276592275227804e-05,-1.1933296266664937e-08,9.276593401926481e-05,7.553882471290151e-06,-9.542426830463504e-10,5.695155643235195e-09,-6.2619589907193944e-09,-4.378172378901928e-06,-9.697288646885993e-09,-6.786519885384015e-09,-1.108611834815074e-07,-3.7360631262210527e-06,1.0000075538824713,-9.542426830463504e-10,5.695155643235195e-09,-6.2619589907193944e-09,0.9999956218276211,-9.697288646885993e-09,-6.786519885384015e-09,-1.108611834815074e-07,0.9999962639368738,0.9999999999999996,2.6538539564155937e-09,6.240826089498044e-09,-2.653854271864216e-09,0.9999999999999984,5.058215263309407e-08,-6.2408259552331575e-09,-5.058215270248301e-08,0.9999999999999987,1.000007553882471,-3.6080846442629495e-09,-5.456469701695381e-10,-3.6080846442087394e-09,0.9999956218276255,-6.027925232576781e-08,-5.456469701729263e-10,-6.02792523396456e-08,0.9999962639368721,1.0000151078220039,-7.2161807137053045e-09,-1.0912958060217132e-09,-7.2161807137053045e-09,0.999991243674423,-1.205580154930469e-07,-1.0912958060217132e-09,-1.205580154930469e-07,0.9999925278877059,1.0000075538835873,0.9999962695466895,0.9999956162166921,-0.9999999532615024,0.00030214980680410696,4.671710093369665e-05,0.00030517877331442944,0.995697428960497,0.09266356796159084,1.8517818056085558e-05,-0.09266357813093103,0.9956974746101668,0.9999956218276274
25,0.0,12.59999999999999,0.0,2.499999999999991,325000000000000.06,4.6928685802746364e-08,9.2323208058282e-05,-1.735192027025103e-08,9.232322161603502e-05,7.455912312477064e-06,1.1799545173071149e-09,3.987255579637727e-09,-5.515413231285558e-09,-4.476280039336265e-06,-7.688888560102814e-09,-5.237038878012707e-09,-9.894008651636934e-08,-3.534599190512387e-06,1.0000074559123124,1.1799545173071149e-09,3.987255579637727e-09,-5.515413231285558e-09,0.9999955237199607,-7.688888560102814e-09,-5.237038878012707e-09,-9.894008651636934e-08,0.9999964654008094,1.0000000000000004,3.347678890363746e-09,4.612138401049467e-09,-3.347679100915808e-09,0.9999999999999988,4.5625781694424994e-08,-4.612138248358226e-09,-4.562578184708066e-08,0.9999999999999992,1.0000074559123127,-2.167709142069686e-09,-6.248663409060229e-10,-2.167709142069686e-09,0.9999955237199637,-5.3314509140811595e-08,-6.248663409127991e-10,-5.33145091338727e-08,0.9999964654008083,1.0000149118802155,-4.335424709653794e-09,-1.249735016506234e-09,-4.335424709653794e-09,0.9999910474599683,-1.0662859094059928e-07,-1.249735016506234e-09,-1.0662859094059928e-07,0.9999929308141123,1.0000074559127405,0.9999964684096428,0.9999955207107014,0.9999999819769972,-0.00018141886098130768,-5.597501516863237e-05,-0.00018428462964356605,-0.9984112605104624,-0.05634643666714878,4.566377908575637e-05,-0.05634644599619266,0.9984112759471507,0.9999955237199656
26,0.0,12.69999999999999,0.0,2.5999999999999908,325000000000000.06,5.001732608813174e-08,9.187056206940026e-05,-2.3242025251635137e-08,9.187057862489042e-05,7.357942153663977e-06,3.31415171766058e-09,2.2793555160402605e-09,-4.768867471851709e-09,-4.574387699770602e-06,-5.6804884733195015e-09,-3.687557870641404e-09,-8.701898955123139e-08,-3.3331352548037213e-06,1.0000073579421536,3.31415171766058e-09,2.2793555160402605e-09,-4.768867471851709e-09,0.9999954256123003,-5.6804884733195015e-09,-3.687557870641404e-09,-8.701898955123139e-08,0.9999966668647452,1.0000000000000002,4.041503964079111e-09,2.9834508800825967e-09,-4.0415040853606764e-09,0.9999999999999989,4.066941122066181e-08,-2.9834507156955245e-09,-4.066941131086743e-08,0.9999999999999994,1.0000073579421538,-7.273336206589393e-10,-7.040852324442056e-10,-7.273336206453868e-10,0.9999954256123028,-4.6349764235009694e-08,-7.040852324306531e-10,-4.6349764235009694e-08,0.9999966668647449,1.0000147159384465,-1.4546692333182377e-09,-1.4081732650164697e-09,-1.4546692333182377e-09,0.9999908512455331,-9.269916198617826e-08,-1.4081732650164697e-09,-9.269916198617826e-08,0.9999933337406002,1.0000073579422442,0.9999966685930471,0.9999954238839096,0.9999999960064563,-6.0700076972763556e-05,-6.559411765492639e-05,-6.310217564919668e-05,-0.9993054785627741,-0.03726334032988086,6.328667351331102e-05,-0.0372633442310658,0.9993054784056344,0.999995425612304
27,0.0,12.79999999999999,0.0,2.6999999999999904,325000000000000.1,4.797893300016565e-08,9.14133010120363e-05,-3.0244232494456374e-08,9.141331860625545e-05,7.2696723131178425e-06,4.069749756189086e-09,3.832991780336452e-09,-4.728749911381966e-09,-4.640351290963005e-06,-4.170799808091061e-09,-5.328618149657204e-09,-5.829143067403555e-08,-3.174463955017384e-06,1.000007269672313,4.069749756189086e-09,3.832991780336452e-09,-4.728749911381966e-09,0.999995359648709,-4.170799808091061e-09,-5.328618149657204e-09,-5.829143067403555e-08,0.999996825536045,0.9999999999999997,4.399244049423231e-09,4.580795718134786e-09,-4.39924417336448e-09,0.9999999999999997,2.706042547331866e-08,-4.580795599083882e-09,-2.706042536229636e-08,0.9999999999999993,1.000007269672313,-3.2947373671484456e-10,-7.477892588971854e-10,-3.2947373671145643e-10,0.9999953596487101,-3.123113983399817e-08,-7.477892588971854e-10,-3.1231139837467614e-08,0.9999968255360435,1.0000145393974742,-6.589483157722252e-10,-1.4955815694976152e-09,-6.589483157722252e-10,0.9999907193189543,-6.246202606850545e-08,-1.4955815694976152e-09,-6.246202606850545e-08,0.9999936510821672,1.0000072696723756,0.9999968262010782,0.999995358983614,0.999999997065208,-2.74760314486635e-05,-7.151679422665977e-05,-7.091559639298915e-05,0.02129080403864624,-0.999773322625867,-2.8992453305196574e-05,-0.9997733247633965,-0.021290802027683083,0.9999953596487108
28,0.0,12.89999999999999,0.0,2.79999999999999,325000000000000.25,4.573460933932364e-08,9.094914746279019e-05,-3.330381396174003e-08,9.094916505942686e-05,7.182641215658663e-06,4.6492989131864585e-09,5.803130417837979e-09,-4.7788441381768115e-09,-4.70221004327649e-06,-2.7247972311780266e-09,-7.3771146440004075e-09,-2.741766505013198e-08,-3.0212573297357962e-06,1.0000071826412156,4.6492989131864585e-09,5.803130417837979e-09,-4.7788441381768115e-09,0.9999952977899568,-2.7247972311780266e-09,-7.3771146440004075e-09,-2.741766505013198e-08,0.9999969787426702,1.0000000000000002,4.714065683346182e-09,6.5901088839182504e-09,-4.7140657647003084e-09,1.0000000000000002,1.2346481594038838e-08,-6.590108825721945e-09,-1.2346481071887072e-08,1.0000000000000004,1.0000071826412158,-6.474450430924756e-11,-7.869584846798018e-10,-6.474450430924756e-11,0.9999952977899573,-1.507124110233793e-08,-7.86958484693361e-10,-1.5071241100603205e-08,0.99999697874267,1.0000143653340214,-1.294891573521955e-10,-1.5739202431756383e-09,-1.294891573521955e-10,0.9999905956020251,-3.014236660593912e-08,-1.5739202431756383e-09,-3.014236660593912e-08,0.9999939574944685,1.0000071826412769,0.999996978877726,0.9999952976548402,-0.9999999970122961,5.349859025363819e-06,7.71154128075919e-05,7.706435344676019e-05,-0.00896481508490501,0.9999598122682628,-6.040969438827233e-06,-0.9999598152239721,-0.008964814596311488,0.9999952977899571
